,sectors,regions,year,aogcm,salinity,temperature,thermal_forcing,pr_anomaly,evspsbl_anomaly,mrro_anomaly,smb_anomaly,ts_anomaly
159,2.0,1.0,2048,miroc_esm_chem_rcp85,34.412575,-0.73397875,1.8529147,-1.1827554e-07,2.3741997e-07,3.161014e-07,-6.717969e-07,2.0378957
160,2.0,1.0,2049,miroc_esm_chem_rcp85,34.42026,-0.6898993,1.8964611,1.0801109e-06,1.6177964e-07,2.3407432e-07,6.842569e-07,2.4110801
161,2.0,1.0,2050,miroc_esm_chem_rcp85,34.42066,-0.6840839,1.9022986,5.1983955e-07,1.6466922e-07,1.1924225e-06,-8.372522e-07,3.4127696
162,2.0,1.0,2051,miroc_esm_chem_rcp85,34.413155,-0.67866987,1.9086543,1.1925425e-07,2.7591867e-07,5.3809026e-07,-6.9475465e-07,2.1501243
163,2.0,1.0,2052,miroc_esm_chem_rcp85,34.40848,-0.70042306,1.8915483,9.2171894e-07,2.4131467e-07,5.649459e-07,1.1545835e-07,2.6697624
164,2.0,1.0,2053,miroc_esm_chem_rcp85,34.39531,-0.72023827,1.8764472,1.073602e-06,2.3308522e-07,8.585998e-07,-1.8082972e-08,2.900081
165,2.0,1.0,2054,miroc_esm_chem_rcp85,34.375404,-0.70767975,1.8828311,2.7353688e-06,9.539931e-08,7.273059e-07,1.9126635e-06,3.8167179
166,2.0,1.0,2055,miroc_esm_chem_rcp85,34.391056,-0.66976005,1.9163506,1.7641629e-06,1.7547781e-07,5.3238006e-07,1.056305e-06,1.8775097
167,2.0,1.0,2056,miroc_esm_chem_rcp85,34.40572,-0.6558404,1.9310383,9.878506e-07,1.8883755e-07,7.5850716e-07,4.050588e-08,2.1462011
168,2.0,1.0,2057,miroc_esm_chem_rcp85,34.40356,-0.6343682,1.9510468,1.970085e-06,1.415155e-07,9.790989e-07,8.4947055e-07,3.2205381
169,2.0,1.0,2058,miroc_esm_chem_rcp85,34.388992,-0.6676203,1.921521,1.5960038e-06,1.7077868e-07,6.533721e-07,7.71853e-07,3.0627515
170,2.0,1.0,2059,miroc_esm_chem_rcp85,34.38573,-0.6354954,1.9488904,2.6744592e-06,2.2562298e-07,1.2121558e-06,1.2366803e-06,3.592388
171,2.0,1.0,2060,miroc_esm_chem_rcp85,34.374947,-0.62498564,1.9587849,2.4778722e-06,2.3603707e-07,1.0501383e-06,1.1916968e-06,3.6870606
172,2.0,1.0,2061,miroc_esm_chem_rcp85,34.379707,-0.6358071,1.9505441,-2.3286593e-07,3.5901945e-07,7.459459e-07,-1.3378312e-06,2.8585289
173,2.0,1.0,2062,miroc_esm_chem_rcp85,34.39446,-0.6243548,1.9632254,1.038713e-07,2.905109e-07,8.7630934e-07,-1.062949e-06,2.9523292
174,2.0,1.0,2063,miroc_esm_chem_rcp85,34.38809,-0.6227232,1.967765,2.723288e-06,3.818609e-07,6.902311e-07,1.6511959e-06,3.7492578
175,2.0,1.0,2064,miroc_esm_chem_rcp85,34.379646,-0.647832,1.9439862,2.4627027e-06,2.5926863e-07,8.0064035e-07,1.4027937e-06,3.5749757
176,2.0,1.0,2065,miroc_esm_chem_rcp85,34.375652,-0.65174913,1.9428526,4.7159122e-07,3.921e-07,7.416514e-07,-6.621602e-07,3.7629132
177,2.0,1.0,2066,miroc_esm_chem_rcp85,34.360237,-0.6297802,1.9573418,1.1150189e-06,4.0801788e-07,8.89728e-07,-1.8272699e-07,3.3026426
178,2.0,1.0,2067,miroc_esm_chem_rcp85,34.370018,-0.57606,2.00743,4.042311e-06,3.3731212e-07,1.1159957e-06,2.589003e-06,4.9295583
179,2.0,1.0,2068,miroc_esm_chem_rcp85,34.37888,-0.49353617,2.0904617,3.7180114e-06,4.4757857e-07,1.7317785e-06,1.5386543e-06,4.6440277
180,2.0,1.0,2069,miroc_esm_chem_rcp85,34.386272,-0.46130738,2.1231127,2.4746332e-06,2.5740474e-07,1.2136582e-06,1.0035703e-06,4.3770514
181,2.0,1.0,2070,miroc_esm_chem_rcp85,34.38816,-0.48575106,2.0987754,1.91986e-06,3.1687125e-07,1.3427235e-06,2.6026544e-07,4.0970454
182,2.0,1.0,2071,miroc_esm_chem_rcp85,34.380703,-0.5108933,2.0732186,1.1995729e-06,4.6709135e-07,1.3230967e-06,-5.906152e-07,3.6435935
183,2.0,1.0,2072,miroc_esm_chem_rcp85,34.36573,-0.5757086,2.0160255,5.826294e-07,3.549203e-07,1.2651094e-06,-1.0374004e-06,3.5123045
184,2.0,1.0,2073,miroc_esm_chem_rcp85,34.37208,-0.55115306,2.0342882,1.3263622e-06,3.6303535e-07,9.667601e-07,-3.433369e-09,3.2583077
185,2.0,1.0,2074,miroc_esm_chem_rcp85,34.382126,-0.5404337,2.0437717,1.359503e-06,3.626534e-07,1.0059125e-06,-9.06288e-09,3.9906867
186,2.0,1.0,2075,miroc_esm_chem_rcp85,34.402893,-0.48822954,2.097139,2.7425926e-06,3.636888e-07,1.4179091e-06,9.609947e-07,5.1271753
187,2.0,1.0,2076,miroc_esm_chem_rcp85,34.39768,-0.5078844,2.077292,3.2438056e-06,2.9750265e-07,1.2405403e-06,1.7057627e-06,4.933851
188,2.0,1.0,2077,miroc_esm_chem_rcp85,34.39108,-0.4806687,2.1040246,3.5920605e-06,3.596709e-07,1.669081e-06,1.5633084e-06,6.092069
189,2.0,1.0,2078,miroc_esm_chem_rcp85,34.379898,-0.4639784,2.1200747,2.8092986e-06,5.2460047e-07,1.6143846e-06,6.703135e-07,5.2393665
190,2.0,1.0,2079,miroc_esm_chem_rcp85,34.354107,-0.5058402,2.0770478,1.907587e-06,5.409115e-07,7.6993587e-07,5.967395e-07,4.0546584
191,2.0,1.0,2080,miroc_esm_chem_rcp85,34.341263,-0.5023529,2.0794942,3.7312896e-06,4.790506e-07,1.6534179e-06,1.598821e-06,5.484177
192,2.0,1.0,2081,miroc_esm_chem_rcp85,34.350285,-0.4710025,2.1113608,3.1319087e-06,3.9753272e-07,1.2779474e-06,1.4564284e-06,4.1335588
193,2.0,1.0,2082,miroc_esm_chem_rcp85,34.349026,-0.45777494,2.1245167,1.1482365e-06,6.040283e-07,1.6499831e-06,-1.105775e-06,4.836555
194,2.0,1.0,2083,miroc_esm_chem_rcp85,34.33931,-0.42389446,2.1578422,2.2649745e-06,2.7791208e-07,1.7177368e-06,2.6932565e-07,5.046613
195,2.0,1.0,2084,miroc_esm_chem_rcp85,34.35591,-0.3769035,2.2057824,3.0941221e-06,3.479894e-07,1.3370093e-06,1.4091235e-06,4.406331
196,2.0,1.0,2085,miroc_esm_chem_rcp85,34.349197,-0.38622516,2.196077,2.538703e-06,4.0531683e-07,1.6282137e-06,5.051724e-07,5.8210855
197,2.0,1.0,2086,miroc_esm_chem_rcp85,34.345062,-0.39466438,2.1874018,1.838468e-06,5.308488e-07,1.8433136e-06,-5.3569437e-07,3.9437754
198,2.0,1.0,2087,miroc_esm_chem_rcp85,34.35543,-0.3614972,2.2211616,3.2295616e-06,3.5764418e-07,1.30212e-06,1.5697974e-06,5.3342357
199,2.0,1.0,2088,miroc_esm_chem_rcp85,34.347622,-0.350804,2.231409,1.4882643e-06,3.6855906e-07,1.7001017e-06,-5.8039655e-07,4.571767
200,2.0,1.0,2089,miroc_esm_chem_rcp85,34.373962,-0.3214211,2.2622967,3.932445e-07,5.2368154e-07,1.5303054e-06,-1.6607426e-06,3.8428967
201,2.0,1.0,2090,miroc_esm_chem_rcp85,34.34463,-0.3423151,2.239727,4.3606265e-06,4.2652206e-07,2.1252104e-06,1.8088938e-06,5.5617337
202,2.0,1.0,2091,miroc_esm_chem_rcp85,34.319695,-0.378706,2.2019117,4.3822365e-06,4.0784766e-07,2.496528e-06,1.477861e-06,6.7008333
203,2.0,1.0,2092,miroc_esm_chem_rcp85,34.304592,-0.36775205,2.2120035,4.450986e-06,4.5992903e-07,2.0119808e-06,1.9790762e-06,6.273613
204,2.0,1.0,2093,miroc_esm_chem_rcp85,34.317482,-0.3120424,2.268451,3.9895886e-07,7.459175e-07,1.2588443e-06,-1.6058029e-06,3.5906935
205,2.0,1.0,2094,miroc_esm_chem_rcp85,34.338768,-0.26770183,2.3140063,4.529979e-06,5.993152e-07,1.2714372e-06,2.6592265e-06,5.535891
206,2.0,1.0,2095,miroc_esm_chem_rcp85,34.3221,-0.23944412,2.3413138,3.942695e-06,4.1927072e-07,1.7830625e-06,1.7403619e-06,5.5517554
207,2.0,1.0,2096,miroc_esm_chem_rcp85,34.32779,-0.19857557,2.3825097,4.6563214e-06,5.1507635e-07,1.932563e-06,2.2086822e-06,5.467547
208,2.0,1.0,2097,miroc_esm_chem_rcp85,34.333054,-0.19539799,2.3859863,9.252577e-07,5.682784e-07,1.941866e-06,-1.5848867e-06,5.48541
209,2.0,1.0,2098,miroc_esm_chem_rcp85,34.32401,-0.18617415,2.3946936,3.6597007e-06,6.048307e-07,2.427429e-06,6.274411e-07,6.40827
210,2.0,1.0,2099,miroc_esm_chem_rcp85,34.3372,-0.18419152,2.3974285,1.9187537e-06,6.0874504e-07,1.9214376e-06,-6.1142885e-07,6.1995797
211,2.0,1.0,2100,miroc_esm_chem_rcp85,34.35923,-0.16561066,2.4172666,2.345643e-06,7.2720786e-07,2.1443566e-06,-5.2592145e-07,6.2468324
212,3.0,1.0,1995,miroc_esm_chem_rcp85,34.587513,0.9112773,3.5069487,-2.8111933e-07,-5.924844e-07,-2.0421336e-08,3.3178642e-07,-0.42452013
213,3.0,1.0,1996,miroc_esm_chem_rcp85,34.58846,0.89518857,3.490936,-1.20377e-06,-1.7660543e-07,-1.7793836e-08,-1.0093707e-06,0.008761589
214,3.0,1.0,1997,miroc_esm_chem_rcp85,34.58965,0.8940109,3.4898078,-2.90222e-07,3.215528e-08,-8.3440493e-10,-3.2154287e-07,-0.71764284
215,3.0,1.0,1998,miroc_esm_chem_rcp85,34.59036,0.90296614,3.4988596,-7.5618186e-07,-5.19257e-07,-1.7431383e-08,-2.1949346e-07,-0.48529258
216,3.0,1.0,1999,miroc_esm_chem_rcp85,34.588924,0.90731305,3.5030782,-1.1337404e-06,5.722539e-07,2.3131085e-08,-1.7291253e-06,-0.253199
217,3.0,1.0,2000,miroc_esm_chem_rcp85,34.59217,0.9225642,3.5185018,2.514616e-07,9.64422e-08,-1.739536e-08,1.7241477e-07,-0.24348335
218,3.0,1.0,2001,miroc_esm_chem_rcp85,34.59465,0.9300927,3.526186,1.259816e-06,-4.6580293e-08,-1.9361263e-08,1.3257576e-06,-0.4109635
219,3.0,1.0,2002,miroc_esm_chem_rcp85,34.595848,0.91497093,3.5111618,1.060624e-06,-6.6248293e-07,-2.0416534e-08,1.7435235e-06,-0.61057436
220,3.0,1.0,2003,miroc_esm_chem_rcp85,34.595387,0.8900107,3.486195,9.277756e-07,-4.233275e-07,-1.8360646e-08,1.3694637e-06,-0.72758335
221,3.0,1.0,2004,miroc_esm_chem_rcp85,34.593285,0.8763772,3.472473,-9.873928e-07,-4.1424306e-07,-1.9019687e-08,-5.5413005e-07,-0.42139742
222,3.0,1.0,2005,miroc_esm_chem_rcp85,34.591442,0.8914781,3.487538,-6.6287737e-07,-3.5124015e-07,-1.8551784e-08,-2.930854e-07,-0.22113486
223,3.0,1.0,2006,miroc_esm_chem_rcp85,34.592937,0.9059329,3.5019603,4.2333684e-07,-4.3758742e-08,-1.7115909e-08,4.8421145e-07,-0.008645598
224,3.0,1.0,2007,miroc_esm_chem_rcp85,34.592113,0.9140868,3.5100217,-1.4504444e-06,1.0580981e-06,-1.2567994e-09,-2.5072857e-06,-0.94277257
225,3.0,1.0,2008,miroc_esm_chem_rcp85,34.595352,0.8848341,3.4813602,-2.122365e-06,-3.4110093e-07,2.5858492e-08,-1.8071225e-06,-0.6895307
226,3.0,1.0,2009,miroc_esm_chem_rcp85,34.59124,0.8912889,3.487428,1.4104418e-06,-2.542439e-08,5.0342354e-08,1.3855239e-06,-0.2858379
227,3.0,1.0,2010,miroc_esm_chem_rcp85,34.590153,0.8778763,3.4738097,-5.7009265e-07,-2.1879634e-08,2.8242688e-08,-5.7645576e-07,-0.22152011
228,3.0,1.0,2011,miroc_esm_chem_rcp85,34.578846,0.9189294,3.5142121,-1.1400303e-07,-5.433024e-07,2.0025235e-08,4.0927412e-07,1.7740138
229,3.0,1.0,2012,miroc_esm_chem_rcp85,34.578762,0.9907553,3.585927,3.1775553e-06,3.8045852e-07,-1.5261948e-08,2.8123588e-06,2.3173988
230,3.0,1.0,2013,miroc_esm_chem_rcp85,34.581474,0.9951276,3.590454,4.564421e-07,8.790023e-07,3.104184e-08,-4.5360204e-07,1.5458754
231,3.0,1.0,2014,miroc_esm_chem_rcp85,34.581852,0.98764557,3.5829942,6.0475605e-07,1.1432763e-06,2.4579196e-08,-5.6309955e-07,1.0180646
232,3.0,1.0,2015,miroc_esm_chem_rcp85,34.580746,0.9865185,3.581804,2.1395279e-06,-1.8994002e-07,3.423956e-10,2.3291254e-06,1.210704
233,3.0,1.0,2016,miroc_esm_chem_rcp85,34.58314,0.99894977,3.5943723,-2.2052794e-07,7.920448e-08,4.9889856e-08,-3.4962227e-07,0.76810324
234,3.0,1.0,2017,miroc_esm_chem_rcp85,34.58465,0.99627596,3.5917847,8.9077247e-07,-2.113098e-07,1.1139852e-08,1.0909424e-06,0.40528834
235,3.0,1.0,2018,miroc_esm_chem_rcp85,34.589733,1.0157162,3.6115153,1.5926643e-06,1.1505021e-07,1.1627263e-08,1.4659869e-06,0.1955361
236,3.0,1.0,2019,miroc_esm_chem_rcp85,34.59063,1.019072,3.6149228,-3.4599108e-07,-4.2751745e-07,4.2349708e-08,3.9176655e-08,1.2545619
237,3.0,1.0,2020,miroc_esm_chem_rcp85,34.589615,1.0403197,3.6361122,1.0240758e-06,1.210843e-06,6.7582285e-08,-2.5434952e-07,1.69216
238,3.0,1.0,2021,miroc_esm_chem_rcp85,34.588566,1.0191053,3.6148376,1.7088887e-06,-1.6140721e-07,4.3011017e-08,1.8272849e-06,0.900123
239,3.0,1.0,2022,miroc_esm_chem_rcp85,34.587082,1.0165769,3.6122248,1.912987e-06,1.160774e-07,2.5403981e-08,1.7715057e-06,1.2778649
240,3.0,1.0,2023,miroc_esm_chem_rcp85,34.58608,1.0356191,3.6312096,1.7958988e-06,7.460866e-07,-1.7328963e-08,1.0671412e-06,1.8471216
241,3.0,1.0,2024,miroc_esm_chem_rcp85,34.58905,1.0160007,3.6117613,1.0681197e-06,4.332441e-07,2.3930314e-08,6.109452e-07,0.8604819
242,3.0,1.0,2025,miroc_esm_chem_rcp85,34.587868,1.023197,3.6188903,2.0558706e-07,1.9501192e-08,6.956251e-09,1.7912961e-07,1.0752494
243,3.0,1.0,2026,miroc_esm_chem_rcp85,34.59001,1.0469196,3.642735,-2.4758805e-07,7.384106e-07,6.06693e-08,-1.046668e-06,1.275195
244,3.0,1.0,2027,miroc_esm_chem_rcp85,34.58681,1.0779989,3.6736312,2.3732063e-07,-6.236261e-08,5.208693e-08,2.4759632e-07,2.670118
245,3.0,1.0,2028,miroc_esm_chem_rcp85,34.580856,1.1004997,3.695792,6.783745e-08,1.5775369e-06,8.063092e-08,-1.5903304e-06,2.0743496
246,3.0,1.0,2029,miroc_esm_chem_rcp85,34.58292,1.089408,3.684818,1.6537318e-06,4.5708438e-07,5.1555055e-08,1.1450924e-06,1.7210096
247,3.0,1.0,2030,miroc_esm_chem_rcp85,34.582886,1.107154,3.702562,1.3308124e-06,8.5503353e-07,9.0838356e-08,3.8494053e-07,1.6424296
248,3.0,1.0,2031,miroc_esm_chem_rcp85,34.583443,1.0813293,3.6767693,1.9502913e-07,-3.1438947e-08,2.4880265e-08,2.0158781e-07,0.32157183
249,3.0,1.0,2032,miroc_esm_chem_rcp85,34.580315,1.0791584,3.6744199,4.3849454e-07,9.5760875e-08,2.4448322e-08,3.1828532e-07,1.1075103
250,3.0,1.0,2033,miroc_esm_chem_rcp85,34.583344,1.0746565,3.6700912,1.1468246e-06,1.274973e-07,-1.3797121e-08,1.0331244e-06,0.64639896
251,3.0,1.0,2034,miroc_esm_chem_rcp85,34.581814,1.0525194,3.6478763,-2.0256574e-07,-1.5818419e-07,4.044356e-08,-8.482512e-08,-0.24079582
252,3.0,1.0,2035,miroc_esm_chem_rcp85,34.586613,1.0747603,3.6703818,1.8779062e-06,3.3769464e-08,-1.1144072e-08,1.8552809e-06,1.1862512
253,3.0,1.0,2036,miroc_esm_chem_rcp85,34.587845,1.0662825,3.6619742,2.466208e-06,3.598402e-08,3.287627e-08,2.3973475e-06,1.2619318
254,3.0,1.0,2037,miroc_esm_chem_rcp85,34.586784,1.028599,3.624324,-1.4313302e-06,2.095017e-08,4.295369e-08,-1.4952341e-06,0.6638572
255,3.0,1.0,2038,miroc_esm_chem_rcp85,34.5851,1.0401249,3.6358268,1.2368199e-06,-3.744258e-08,6.910927e-09,1.2673515e-06,1.2798511
256,3.0,1.0,2039,miroc_esm_chem_rcp85,34.589462,1.0630602,3.6588988,6.665641e-07,1.220416e-06,5.963354e-08,-6.1348544e-07,1.0896317
257,3.0,1.0,2040,miroc_esm_chem_rcp85,34.592934,1.0451769,3.6411767,5.244932e-07,-4.0241025e-07,7.404226e-08,8.528612e-07,0.72464854
258,3.0,1.0,2041,miroc_esm_chem_rcp85,34.589466,1.0536426,3.6494281,-8.778246e-07,-8.119498e-07,5.2399518e-08,-1.1827435e-07,0.64731467
259,3.0,1.0,2042,miroc_esm_chem_rcp85,34.588455,1.0953487,3.6910763,2.1131548e-06,1.4097832e-07,8.506968e-08,1.8871068e-06,0.91830575
260,3.0,1.0,2043,miroc_esm_chem_rcp85,34.588703,1.1057192,3.7014604,2.4687347e-06,7.3303175e-07,2.028886e-08,1.7154142e-06,1.70682
261,3.0,1.0,2044,miroc_esm_chem_rcp85,34.592045,1.093398,3.6893325,2.2258434e-06,6.132528e-07,5.964064e-08,1.5529502e-06,1.5417348
262,3.0,1.0,2045,miroc_esm_chem_rcp85,34.589993,1.0810279,3.6768508,7.5963703e-07,2.8966716e-07,1.2204104e-08,4.5776576e-07,1.7249515
263,3.0,1.0,2046,miroc_esm_chem_rcp85,34.584763,1.1007046,3.6962457,1.2406846e-06,3.5572265e-07,1.2819329e-07,7.5676866e-07,2.1098208
264,3.0,1.0,2047,miroc_esm_chem_rcp85,34.585384,1.1187,3.7142515,2.436112e-06,1.499029e-06,1.6547203e-08,9.205358e-07,2.0114279
265,3.0,1.0,2048,miroc_esm_chem_rcp85,34.58839,1.1181053,3.7138288,2.174878e-06,-2.554379e-07,1.0998511e-08,2.4193173e-06,1.3776593
266,3.0,1.0,2049,miroc_esm_chem_rcp85,34.587383,1.1433222,3.7389886,5.225522e-07,4.3324016e-07,3.1730472e-08,5.758157e-08,2.221719
267,3.0,1.0,2050,miroc_esm_chem_rcp85,34.58923,1.1567131,3.7524848,1.4816226e-07,3.4156216e-07,2.3719308e-07,-4.30593e-07,2.4457145
268,3.0,1.0,2051,miroc_esm_chem_rcp85,34.58632,1.1362002,3.7318053,1.922991e-06,8.043454e-07,9.300807e-08,1.0256375e-06,1.9881712
269,3.0,1.0,2052,miroc_esm_chem_rcp85,34.58545,1.1337337,3.7292893,2.1488665e-06,1.7068231e-07,1.6289754e-08,1.9618944e-06,2.2980819
270,3.0,1.0,2053,miroc_esm_chem_rcp85,34.584324,1.1512564,3.7467477,6.430387e-07,-3.834555e-08,1.0151256e-07,5.7987165e-07,2.3474057
271,3.0,1.0,2054,miroc_esm_chem_rcp85,34.57914,1.1733106,3.7685058,9.580245e-07,1.60009e-07,1.9281288e-07,6.052026e-07,3.1213994
272,3.0,1.0,2055,miroc_esm_chem_rcp85,34.579002,1.19633,3.791517,2.7745023e-06,1.9113363e-06,1.00210876e-07,7.6295487e-07,2.3243952
273,3.0,1.0,2056,miroc_esm_chem_rcp85,34.58282,1.1690379,3.7644439,2.769279e-06,-1.956369e-07,1.635856e-08,2.9485575e-06,1.5484363
274,3.0,1.0,2057,miroc_esm_chem_rcp85,34.579533,1.194929,3.7901473,2.4074686e-06,-3.258978e-07,1.5794106e-07,2.5754252e-06,2.212252
275,3.0,1.0,2058,miroc_esm_chem_rcp85,34.58579,1.1989886,3.7945638,4.3793616e-06,6.2557916e-07,1.357858e-07,3.6179965e-06,2.135704
276,3.0,1.0,2059,miroc_esm_chem_rcp85,34.587574,1.1847966,3.780474,2.265522e-06,2.3184846e-07,1.6215053e-07,1.8715231e-06,2.0867898
277,3.0,1.0,2060,miroc_esm_chem_rcp85,34.58346,1.1853245,3.7807672,4.4034346e-06,1.15364806e-07,1.2840185e-07,4.1596677e-06,2.2566223
278,3.0,1.0,2061,miroc_esm_chem_rcp85,34.584442,1.1833358,3.7788343,3.1486984e-06,8.931587e-07,1.2103564e-07,2.134504e-06,2.094152
279,3.0,1.0,2062,miroc_esm_chem_rcp85,34.58972,1.167524,3.7633386,1.772357e-06,1.442333e-07,1.2237685e-07,1.5057469e-06,2.1137757
280,3.0,1.0,2063,miroc_esm_chem_rcp85,34.59059,1.1823293,3.7781794,3.1144427e-06,-4.955625e-07,9.143107e-08,3.5185742e-06,2.1904302
281,3.0,1.0,2064,miroc_esm_chem_rcp85,34.5889,1.1956291,3.7913828,2.1742717e-06,6.172076e-07,1.2185286e-07,1.4352112e-06,2.5852888
282,3.0,1.0,2065,miroc_esm_chem_rcp85,34.58777,1.2054394,3.8011286,1.6941304e-06,9.1811285e-07,1.1332676e-07,6.626908e-07,2.5268629
283,3.0,1.0,2066,miroc_esm_chem_rcp85,34.58997,1.1924022,3.788217,2.8372306e-06,4.803501e-08,1.6951022e-07,2.6196853e-06,2.4905415
284,3.0,1.0,2067,miroc_esm_chem_rcp85,34.585716,1.2257632,3.821357,4.445899e-06,-1.1239332e-06,1.713043e-07,5.3985277e-06,3.4809434
285,3.0,1.0,2068,miroc_esm_chem_rcp85,34.58047,1.2552878,3.8505604,4.3206974e-06,3.7686553e-07,2.7178586e-07,3.672046e-06,3.6427784
286,3.0,1.0,2069,miroc_esm_chem_rcp85,34.58058,1.2854624,3.8807414,2.0282184e-06,9.706876e-07,3.52425e-07,7.0510583e-07,3.5792017
287,3.0,1.0,2070,miroc_esm_chem_rcp85,34.584915,1.2735775,3.8691037,4.0306104e-06,1.0744845e-06,2.2895719e-07,2.7271687e-06,2.9032514
288,3.0,1.0,2071,miroc_esm_chem_rcp85,34.589237,1.2489314,3.8447044,2.521157e-06,1.3049257e-07,1.3197875e-07,2.2586858e-06,2.391439
289,3.0,1.0,2072,miroc_esm_chem_rcp85,34.589947,1.2019866,3.7978,3.865692e-06,3.0252318e-07,1.8370784e-07,3.3794613e-06,2.3705359
290,3.0,1.0,2073,miroc_esm_chem_rcp85,34.593933,1.2111578,3.8071992,3.9164815e-06,6.0412725e-07,1.4892571e-07,3.1634283e-06,2.179105
291,3.0,1.0,2074,miroc_esm_chem_rcp85,34.597313,1.197704,3.7939384,5.0769027e-06,2.0671821e-07,1.8763605e-07,4.6825485e-06,2.3839366
292,3.0,1.0,2075,miroc_esm_chem_rcp85,34.596405,1.2093753,3.8055582,5.2832784e-06,-8.159578e-07,2.2065721e-07,5.878579e-06,2.8245397
293,3.0,1.0,2076,miroc_esm_chem_rcp85,34.593437,1.2494344,3.8454478,5.944652e-06,-7.51007e-08,1.8761276e-07,5.83214e-06,3.5499492
294,3.0,1.0,2077,miroc_esm_chem_rcp85,34.593983,1.2667357,3.8627808,5.3722883e-06,-5.241835e-07,2.737302e-07,5.622742e-06,3.658329
295,3.0,1.0,2078,miroc_esm_chem_rcp85,34.593464,1.2933891,3.8894045,4.7695007e-06,7.533339e-07,3.2871344e-07,3.6874533e-06,3.659998
296,3.0,1.0,2079,miroc_esm_chem_rcp85,34.6031,1.2492694,3.845835,4.8834027e-06,1.3581853e-06,1.9693691e-07,3.3282802e-06,2.6682737
297,3.0,1.0,2080,miroc_esm_chem_rcp85,34.601124,1.2169486,3.8134012,2.6895136e-06,1.3550533e-07,2.1562111e-07,2.3383873e-06,3.02403
298,3.0,1.0,2081,miroc_esm_chem_rcp85,34.593937,1.2219664,3.818009,5.7266207e-06,7.1931635e-07,2.2183598e-07,4.7854683e-06,2.725262
299,3.0,1.0,2082,miroc_esm_chem_rcp85,34.592278,1.2259679,3.8219156,2.7267752e-06,-2.0203252e-07,2.5813162e-07,2.670676e-06,3.1404145
300,3.0,1.0,2083,miroc_esm_chem_rcp85,34.58397,1.2555504,3.8510237,9.365018e-07,6.755285e-07,2.2945395e-07,3.1519342e-08,3.7524173
301,3.0,1.0,2084,miroc_esm_chem_rcp85,34.58723,1.284383,3.8800428,7.425749e-06,1.1196034e-06,2.4834316e-07,6.0578022e-06,3.140482
302,3.0,1.0,2085,miroc_esm_chem_rcp85,34.58846,1.2867771,3.8825073,2.7706747e-06,-2.6838734e-07,3.0348377e-07,2.7355782e-06,3.620541
303,3.0,1.0,2086,miroc_esm_chem_rcp85,34.589714,1.2784599,3.8742614,5.4885736e-06,9.820079e-07,2.4185456e-07,4.264711e-06,3.2794716
304,3.0,1.0,2087,miroc_esm_chem_rcp85,34.59275,1.2835736,3.8795488,4.631228e-06,-1.9088172e-07,2.0480012e-07,4.6173095e-06,3.2916467
305,3.0,1.0,2088,miroc_esm_chem_rcp85,34.59547,1.2772716,3.873402,4.604759e-06,6.736905e-07,2.7349873e-07,3.6575696e-06,2.9163706
306,3.0,1.0,2089,miroc_esm_chem_rcp85,34.599453,1.278664,3.875022,4.0674217e-06,-7.3770605e-07,2.7904713e-07,4.526081e-06,2.9698923
307,3.0,1.0,2090,miroc_esm_chem_rcp85,34.600132,1.2908369,3.887234,4.3821865e-06,1.0253892e-07,3.3396222e-07,3.9456854e-06,3.4557905
308,3.0,1.0,2091,miroc_esm_chem_rcp85,34.58748,1.2974477,3.8931222,3.5832854e-06,-4.0551038e-07,3.708379e-07,3.6179579e-06,4.4378414
309,3.0,1.0,2092,miroc_esm_chem_rcp85,34.58523,1.3239607,3.9195073,6.1052997e-06,1.0108631e-06,2.95428e-07,4.7990084e-06,4.3792577
310,3.0,1.0,2093,miroc_esm_chem_rcp85,34.591175,1.3099214,3.9058073,6.6849743e-06,1.4909538e-06,3.026324e-07,4.8913885e-06,3.2477715
311,3.0,1.0,2094,miroc_esm_chem_rcp85,34.597378,1.2969948,3.8932347,3.7946977e-06,-3.3200305e-07,1.7719873e-07,3.949502e-06,3.2713933
312,3.0,1.0,2095,miroc_esm_chem_rcp85,34.5906,1.3076313,3.9034846,3.613052e-06,2.128927e-07,2.3851925e-07,3.16164e-06,3.7296748
313,3.0,1.0,2096,miroc_esm_chem_rcp85,34.590847,1.3331767,3.9290447,6.023512e-06,4.35959e-07,3.4808852e-07,5.2394644e-06,3.7317553
314,3.0,1.0,2097,miroc_esm_chem_rcp85,34.591682,1.3324075,3.928323,4.7663907e-06,1.7344335e-07,3.2514012e-07,4.267807e-06,3.7180548
315,3.0,1.0,2098,miroc_esm_chem_rcp85,34.58985,1.3306412,3.9264524,4.890089e-06,4.0978264e-08,3.8867176e-07,4.4604385e-06,3.9124029
316,3.0,1.0,2099,miroc_esm_chem_rcp85,34.591457,1.3479711,3.943874,4.669515e-06,-2.0548102e-07,3.8479237e-07,4.4902035e-06,4.2328963
317,3.0,1.0,2100,miroc_esm_chem_rcp85,34.594826,1.3615726,3.957668,5.963946e-06,6.074809e-07,2.8694652e-07,5.0695185e-06,4.389559
318,4.0,1.0,1995,miroc_esm_chem_rcp85,34.353107,-0.14707522,2.4355977,4.0668687e-07,-8.041059e-08,4.1241186e-08,4.4585627e-07,0.9270724
319,4.0,1.0,1996,miroc_esm_chem_rcp85,34.35503,-0.136267,2.4465175,1.0342591e-06,3.1337984e-07,-3.072549e-08,7.516047e-07,0.6755535
